R,M,D,alpha
1.3070951873294114,30.692947466823174,1831.1238521401774,7.1072119895172206
1.295560824461628,32.07742587242421,1831.1238521401774,7.1072119895172206
1.3266242485717574,28.8473371377417,1831.1238521401774,7.1072119895172206
1.3113796399619224,30.146734487959467,1831.1238521401774,7.1072119895172206
1.3300374266154542,28.584746934376195,1831.1238521401774,7.1072119895172206
1.313039960285292,30.290206473262728,1831.1238521401774,7.1072119895172206
1.3057137119104398,30.94630299615675,1831.1238521401774,7.1072119895172206
1.2502548866963372,38.264781473394294,1831.1238521401774,7.1072119895172206
1.3107570612238704,30.60972054327017,1831.1238521401774,7.1072119895172206
1.2965334866053517,32.66937002988062,1831.1238521401774,7.1072119895172206
1.2872489468610435,33.11447749351617,1831.1238521401774,7.1072119895172206
1.2715106880232894,35.386205855737614,1831.1238521401774,7.1072119895172206
1.2733510736984388,34.805628669398686,1831.1238521401774,7.1072119895172206
1.2811542177790616,33.67490765466242,1831.1238521401774,7.1072119895172206
1.2963894457357117,32.07711098642162,1831.1238521401774,7.1072119895172206
1.286942563522508,32.58824661787788,1831.1238521401774,7.1072119895172206
1.3096628060071365,30.474225632521534,1831.1238521401774,7.1072119895172206
1.3096922440950556,30.479979968314623,1831.1238521401774,7.1072119895172206
1.329894304635157,28.032734836753807,1831.1238521401774,7.1072119895172206
1.3284020655860778,27.743801488539734,1831.1238521401774,7.1072119895172206
1.3343271931419434,28.55208550284418,1831.1238521401774,7.1072119895172206
1.2881129269482612,33.330209711365576,1831.1238521401774,7.1072119895172206
1.3126139839996924,30.189811363165457,1831.1238521401774,7.1072119895172206
1.3025777121193738,30.69599145899551,1831.1238521401774,7.1072119895172206
1.267982978782511,34.58971664762635,1831.1238521401774,7.1072119895172206
1.2865934486181907,33.69103663883657,1831.1238521401774,7.1072119895172206
1.294116247054859,32.6557316729396,1831.1238521401774,7.1072119895172206
1.2922817397616215,32.43031678713279,1831.1238521401774,7.1072119895172206
1.320772272218372,29.38313560727061,1790.4973541389268,7.1072119895172206
1.3115843326899335,30.101570434657702,1790.4973541389268,7.1072119895172206
1.2856447449412167,33.00195227291728,1790.4973541389268,7.1072119895172206
1.2947914197883177,32.446082309208755,1790.4973541389268,7.1072119895172206
1.2876583872512406,33.19413603602682,1790.4973541389268,7.1072119895172206
1.3020042170216186,30.530716838830486,1790.4973541389268,7.1072119895172206
1.3049245038051767,31.085120417444873,1790.4973541389268,7.1072119895172206
1.2994455974279064,31.637610691399793,1790.4973541389268,7.1072119895172206
1.2945298092946718,32.13170713988188,1790.4973541389268,7.1072119895172206
1.3106387040870915,30.125866244438587,1790.4973541389268,7.1072119895172206
1.3041071213021111,30.914798905128766,1729.3399428456873,7.1072119895172206
1.3116864232009138,30.39645563269635,1729.3399428456873,7.1072119895172206
1.2927976587231158,32.37419286634478,1729.3399428456873,7.1072119895172206
1.2833062605381247,33.37563254480508,1729.3399428456873,7.1072119895172206
1.2894272920342105,32.9733218866903,1729.3399428456873,7.1072119895172206
1.2889084152713792,33.16183048660584,1729.3399428456873,7.1072119895172206
1.2970409678294448,31.526138410128294,1729.3399428456873,7.1072119895172206
1.3084753869348762,30.6570467924084,1729.3399428456873,7.1072119895172206
1.3079595029133146,30.28627036388947,1729.3399428456873,7.1072119895172206
1.3082287359588447,30.737490094264555,1729.3399428456873,7.1072119895172206
1.3091294247986507,30.91902502964943,1729.3399428456873,7.1072119895172206
1.2974612202304157,31.31744384838357,1729.3399428456873,7.1072119895172206
1.3080006716973782,31.097719031527603,1729.3399428456873,7.1072119895172206
1.2914183288437264,32.289829725297366,1729.3399428456873,7.1072119895172206
1.3186191487922068,29.4875794155586,1729.3399428456873,7.1072119895172206
1.2972619556155525,32.1635018094194,1729.3399428456873,7.1072119895172206
1.3067972428266175,30.74903603898665,1729.3399428456873,7.1072119895172206
1.314591456335693,29.903427133275024,1729.3399428456873,7.1072119895172206
1.3108398136721249,30.498577013489967,1729.3399428456873,7.1072119895172206
1.3140071611566144,29.904994375484176,1729.3399428456873,7.1072119895172206
1.3244156432838128,29.37949978788441,1729.3399428456873,7.1072119895172206
1.3220718438184944,29.422652283490365,1729.3399428456873,7.1072119895172206
1.296373598226229,31.562079650441728,1729.3399428456873,7.1072119895172206
1.3110234142997372,30.360812452301673,1729.3399428456873,7.1072119895172206
1.3224487030613739,29.19683094683568,1729.3399428456873,7.1072119895172206
1.3341120289717086,28.032513418806474,1729.3399428456873,7.1072119895172206
1.3364273690100799,28.256505978249628,1729.3399428456873,7.1072119895172206
1.3478122015305913,27.047204980884896,1729.3399428456873,7.1072119895172206
1.3141864690638754,30.003562514861372,1729.3399428456873,7.1072119895172206
1.303881533912348,30.976125245833394,1729.3399428456873,7.1072119895172206
1.325721553756538,29.723846203805113,1729.3399428456873,7.1072119895172206
1.2881183371386484,33.32181547320218,1729.3399428456873,7.1072119895172206
1.3274702504200948,28.687489028642364,1729.3399428456873,7.1072119895172206
1.3310304457083815,28.59794557028414,1729.3399428456873,7.1072119895172206
1.300741131795804,31.31294014020116,1729.3399428456873,7.1072119895172206
1.3031760156373633,31.10216158470219,1729.3399428456873,7.1072119895172206
1.2889947517741176,33.045650357273146,1729.3399428456873,7.1072119895172206
1.312046458560919,29.56188033715402,1729.3399428456873,7.1072119895172206
1.3233389266656508,29.776446749846126,1729.3399428456873,7.1072119895172206
1.3113079677066362,30.05819658250177,1729.3399428456873,7.1072119895172206
1.3178739380453897,29.758091469826773,1729.3399428456873,7.1072119895172206
1.2931891500865842,32.37396218085513,1729.3399428456873,7.1072119895172206
1.300835525410204,32.33969480795867,1729.3399428456873,7.1072119895172206
1.285393611350061,32.512439114479115,1729.3399428456873,7.1072119895172206
1.2868785901687314,32.606290338154096,1729.3399428456873,7.1072119895172206
1.2898297673154446,33.1064741009385,1729.3399428456873,7.1072119895172206
1.295397818980339,31.515407539003053,1729.3399428456873,7.1072119895172206
1.2872850240876659,33.486945013176374,1729.3399428456873,7.1072119895172206
1.338448216681279,28.455588553143535,1729.3399428456873,7.1072119895172206
1.2775118461354744,33.338035792217184,1729.3399428456873,7.1072119895172206
1.292054638014682,31.861606760043546,1729.3399428456873,7.1072119895172206
1.2963297958215576,31.811805446327003,1729.3399428456873,7.1072119895172206
1.316992157192523,29.58126414327242,1729.3399428456873,7.1072119895172206
1.3312609605448662,28.69206225894167,1729.3399428456873,7.1072119895172206
1.3361213552484323,28.12609096478172,1729.3399428456873,7.1072119895172206
1.2694652518190477,35.2932757531896,1729.3399428456873,7.1072119895172206
1.322912216567962,29.342741859807596,2111.271422353059,7.1072119895172206
1.3190761816586527,29.53069935631965,2111.271422353059,7.1072119895172206
1.3138774162730973,29.572844553218562,2111.271422353059,7.1072119895172206
1.3257276708340935,29.538958071437175,2111.271422353059,7.1072119895172206
1.3214457094351642,28.828646135510933,2111.271422353059,7.1072119895172206
1.283073774843099,34.07561793281541,2111.271422353059,7.1072119895172206
1.2764478256472946,34.3602290361489,2111.271422353059,7.1072119895172206
1.2955218950250749,31.923245655177713,2111.271422353059,7.1072119895172206
1.315755875783733,29.90670615682539,2111.271422353059,7.1072119895172206
1.3210797966643422,29.63140355051862,2111.271422353059,7.1072119895172206
1.3060354183259892,31.08892799533855,2111.271422353059,7.1072119895172206
1.3085991832211439,31.294157487965766,2111.271422353059,7.1072119895172206
1.3052616645255766,30.511613104063883,2111.271422353059,7.1072119895172206
1.2797210583016525,33.604698405111485,2111.271422353059,7.1072119895172206
1.2948724918632217,31.664962094507963,2111.271422353059,7.1072119895172206
1.3291054800510655,28.464283376177637,2111.271422353059,7.1072119895172206
1.301879363124443,31.20872061884198,2111.271422353059,7.1072119895172206
1.3294741686791762,27.690273567066043,2111.271422353059,7.1072119895172206
1.3311222421716737,27.531938302519244,1730.8159723333526,7.1072119895172206
1.3172109047981757,29.053130051115573,1730.8159723333526,7.1072119895172206
1.3141530012769518,30.1148349620384,1730.8159723333526,7.1072119895172206
1.3164130889424774,30.002880254289327,1730.8159723333526,7.1072119895172206
1.312846946463861,29.855431429802024,1730.8159723333526,7.1072119895172206
1.2840199118372022,34.48594846523995,1730.8159723333526,7.1072119895172206
1.2798096716615277,34.053187794111295,1730.8159723333526,7.1072119895172206
1.3480758860525386,27.244959757019103,1699.3713638029387,7.1072119895172206
1.3458975217199531,26.98357876314037,1699.3713638029387,7.1072119895172206
1.3546373070461968,26.236315072480956,1699.3713638029387,7.1072119895172206
1.3397740979395998,27.563467927434225,1699.3713638029387,7.1072119895172206
1.3133815000743039,30.014548317684273,1699.3713638029387,7.1072119895172206
1.3133815000743039,30.014548317684273,1699.3713638029387,7.1072119895172206
1.2757696954484863,34.21747966471374,1699.3713638029387,7.1072119895172206
1.2780298546191777,34.35669434239501,1699.3713638029387,7.1072119895172206
1.2968231631870528,31.460297515732403,1699.3713638029387,7.1072119895172206
1.2875373124729024,32.52519542723711,1699.3713638029387,7.1072119895172206
1.2956115227588494,32.20017364398568,1699.3713638029387,7.1072119895172206
1.286724379912061,33.45962685827655,1699.3713638029387,7.1072119895172206
1.2859815328561925,32.60289970146614,1699.3713638029387,7.1072119895172206
1.271176599944692,34.90980035413615,2238.093137237583,7.1072119895172206
1.3660964202583663,25.64345217248167,2238.093137237583,7.1072119895172206
1.3313775444347742,28.594025803590746,2238.093137237583,7.1072119895172206
1.2979290550504703,32.05259560596145,2238.093137237583,7.1072119895172206
1.3603614363376642,25.711374342180136,2232.8562985239028,7.1072119895172206
1.3318852070641378,28.689374691098124,2232.8562985239028,7.1072119895172206
1.3290709150576379,28.382863156047,2232.8562985239028,7.1072119895172206
1.3113651252614118,30.36000972294507,2232.8562985239028,7.1072119895172206
1.3076830578957357,30.628983265170667,2232.8562985239028,7.1072119895172206
1.2910645388843893,32.572456457817445,2232.8562985239028,7.1072119895172206
1.287833203779614,32.2905553382747,2232.8562985239028,7.1072119895172206
1.3176129281469295,29.221837975922206,2232.8562985239028,7.1072119895172206
1.346010087460046,27.295035265514244,2232.8562985239028,7.1072119895172206
1.3388698910196177,27.746251556462312,2232.8562985239028,7.1072119895172206
1.2698134311970324,34.80056589325389,2232.8562985239028,7.1072119895172206
1.2841298461011459,33.12054629781998,1862.2997945689801,7.1072119895172206
1.267231175327003,34.86421237822784,1862.2997945689801,7.1072119895172206
1.2786539227933382,34.50966088493167,1862.2997945689801,7.1072119895172206
1.337468404800816,27.861501455284124,1862.2997945689801,7.1072119895172206
1.2804592147163933,33.87926033765504,2116.3188565205155,7.1072119895172206
1.2951237273347864,31.9032123883025,2116.3188565205155,7.1072119895172206
1.2713709698204902,34.682865958109346,2116.3188565205155,7.1072119895172206
1.3027225314656712,30.806727569983828,2116.3188565205155,7.1072119895172206
1.313519502625042,30.076815275861417,2116.3188565205155,7.1072119895172206
1.2769767979975162,34.97371052994579,2116.3188565205155,7.1072119895172206
1.3236510837140083,29.670920215872954,2116.3188565205155,7.1072119895172206
1.3211644317461742,29.49704806534857,2116.3188565205155,7.1072119895172206
1.3321624494406012,27.8620941832973,2116.3188565205155,7.1072119895172206
1.3337833482232426,27.90382999701019,2116.3188565205155,7.1072119895172206
1.2983085108171273,31.94278107222036,2116.3188565205155,7.1072119895172206
1.3083018554517194,30.881236176633895,2257.9740275702216,7.1072119895172206
1.312287094144993,30.218697567138125,2257.9740275702216,7.1072119895172206
1.2684440163806328,35.29618376014362,2257.9740275702216,7.1072119895172206
1.3105702081384556,30.436001827804976,2257.9740275702216,7.1072119895172206
1.3333725224678121,28.479680810781748,2257.9740275702216,7.1072119895172206
1.3300997397419263,28.798810906675136,2257.9740275702216,7.1072119895172206
1.3303585189177738,28.70345155950937,2257.9740275702216,7.1072119895172206
1.3219866159412939,29.142762776958516,2257.9740275702216,7.1072119895172206
1.3317547398263356,28.306258146769327,2257.9740275702216,7.1072119895172206
1.3173620948413192,29.455136140940237,2257.9740275702216,7.1072119895172206
1.3237784141819293,28.98283247469824,1779.2014902634432,7.1072119895172206
1.3172040710251458,29.692259775879762,1779.2014902634432,7.1072119895172206
1.3110624122259937,30.44812924232484,1779.2014902634432,7.1072119895172206
1.3008650897160405,31.743588737005275,1779.2014902634432,7.1072119895172206
1.3103582196409902,30.182850926327387,1779.2014902634432,7.1072119895172206
1.3256197584712466,28.396349932631654,1779.2014902634432,7.1072119895172206
1.2981174702561817,31.031038982709696,1779.2014902634432,7.1072119895172206
1.272190691799369,35.43281447378878,1779.2014902634432,7.1072119895172206
1.3513013801722544,26.388532740697837,1779.2014902634432,7.1072119895172206
1.3534553329548942,26.595472629770416,1779.2014902634432,7.1072119895172206
1.3395960921935206,27.67791895937515,1779.2014902634432,7.1072119895172206
1.3168565531428067,29.616775922973567,1779.2014902634432,7.1072119895172206
1.3180604611528757,29.777933132058273,1779.2014902634432,7.1072119895172206
1.319573621608532,29.85926948121974,1779.2014902634432,7.1072119895172206
1.3050689299771094,31.413600838814666,1779.2014902634432,7.1072119895172206
1.2907315804939203,31.63817492125915,1779.2014902634432,7.1072119895172206
1.2926318569078075,32.063218717817485,1779.2014902634432,7.1072119895172206
1.2935323151648463,32.346446365241626,1779.2014902634432,7.1072119895172206
1.3107631406994427,30.374358647370236,1779.2014902634432,7.1072119895172206
1.328761040258536,29.196028737387397,1779.2014902634432,7.1072119895172206
1.3119821585395421,30.68986271958755,1779.2014902634432,7.1072119895172206
1.3322315543427143,28.57442426787915,1779.2014902634432,7.1072119895172206
1.301503572821229,31.43364549532761,1779.2014902634432,7.1072119895172206
1.3112064003468238,30.237184155555966,1779.2014902634432,7.1072119895172206
1.3136715939660017,30.002805051720394,1779.2014902634432,7.1072119895172206
1.3210817676303392,29.299236136810155,1779.2014902634432,7.1072119895172206
1.3247289259946091,29.203717478634054,1779.2014902634432,7.1072119895172206
1.3269455709272484,29.381961325383777,1779.2014902634432,7.1072119895172206
1.3161373286724525,29.374395385225558,1779.2014902634432,7.1072119895172206
1.2918735775663979,32.790357347502564,1779.2014902634432,7.1072119895172206
1.30042944447805,32.122728381124055,1779.2014902634432,7.1072119895172206
1.289518262070772,31.799952700684766,1779.2014902634432,7.1072119895172206
1.2941647320279814,32.45014401522603,1779.2014902634432,7.1072119895172206
1.2794572301193763,33.973123336023455,1779.2014902634432,7.1072119895172206
1.275828094219236,33.854316975478774,1779.2014902634432,7.1072119895172206
1.2755837475883978,33.42567921372927,1779.2014902634432,7.1072119895172206
1.2928427072434991,32.415829475563854,1779.2014902634432,7.1072119895172206
1.3310790079511308,27.825746208699954,1779.2014902634432,7.1072119895172206
1.329679379332366,28.94460215083977,1779.2014902634432,7.1072119895172206
1.3171622093488269,29.581428545566045,1779.2014902634432,7.1072119895172206
1.252537768169474,37.668654145358055,1779.2014902634432,7.1072119895172206
1.2571007627942328,36.49610846695691,1779.2014902634432,7.1072119895172206
1.2693382193847926,34.908795224198656,1779.2014902634432,7.1072119895172206
1.2788401016722681,35.2683080728992,1779.2014902634432,7.1072119895172206
1.2849487218632765,34.61131179791731,1779.2014902634432,7.1072119895172206
1.3014068219397923,31.84781744140154,1779.2014902634432,7.1072119895172206
1.2982058190766366,32.41021129521808,1779.2014902634432,7.1072119895172206
1.3081735399795156,30.634038677596486,1779.2014902634432,7.1072119895172206
1.2859290271441841,33.62384257699857,1779.2014902634432,7.1072119895172206
1.3255037105376906,29.41259170591415,1779.2014902634432,7.1072119895172206
1.3049786418595377,31.063222119577922,1779.2014902634432,7.1072119895172206
1.3017064239499192,31.463757726937192,1779.2014902634432,7.1072119895172206
1.3136830924478589,30.31123014372777,1779.2014902634432,7.1072119895172206
1.3435741791538895,26.991777865544872,1779.2014902634432,7.1072119895172206
1.3650226662893301,25.6762536651688,1779.2014902634432,7.1072119895172206
1.3252948677236338,29.56220898155946,1779.2014902634432,7.1072119895172206
1.2941310436589795,31.983203718087385,1779.2014902634432,7.1072119895172206
1.2927672508925492,31.74330004297936,1779.2014902634432,7.1072119895172206
1.3000784502715308,32.114352321122865,1779.2014902634432,7.1072119895172206
1.3108224010936695,30.491676283566008,1779.2014902634432,7.1072119895172206
1.3086782797663803,30.572151958685804,1779.2014902634432,7.1072119895172206
1.3002200917656948,31.68997067068721,1779.2014902634432,7.1072119895172206
1.303258021231153,30.464952537286813,1779.2014902634432,7.1072119895172206
1.3152533588485091,30.01706051613902,1779.2014902634432,7.1072119895172206
1.2649960282573165,36.10039573924516,1779.2014902634432,7.1072119895172206
1.3423556203249725,27.564738655782154,1779.2014902634432,7.1072119895172206
1.3223425051937419,29.04182094808355,1779.2014902634432,7.1072119895172206
1.3395275209544901,27.228827950178154,1779.2014902634432,7.1072119895172206
1.3497346598695201,27.546106625633513,1779.2014902634432,7.1072119895172206
1.2909588651001656,31.830796165117516,1779.2014902634432,7.1072119895172206
1.283826634566038,33.718728926968446,1779.2014902634432,7.1072119895172206
1.2810674962771627,33.384443863256585,1779.2014902634432,7.1072119895172206
1.26647644879462,35.12107633430767,1779.2014902634432,7.1072119895172206
1.2744739490432142,34.35588046093328,1779.2014902634432,7.1072119895172206
